BLOCK_ID,STREET_NAME,STREET_BLOCK,AREA_TYPE,PM_DISTRICT_NAME,RATE,START_TIME_DT,TOTAL_OCCUPIED_TIME,TOTAL_VACANT_TIME,TOTAL_UNKNOWN_TIME,occupancy,date,hour,day_of_week,is_weekend,occupancy_next_hour,max_temp_f,min_temp_f,precipitation_inches,average_temp_f,is_raining,event_count,has_event
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-01 03:00:00,22940.0,146260.0,0.0,0.1355792,2011-04-01,3,Friday,False,0.12765957,81.0,54.0,0.0,67.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-01 04:00:00,21600.0,147600.0,0.0,0.12765957,2011-04-01,4,Friday,False,,81.0,54.0,0.0,67.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-01 14:00:00,153541.0,15659.0,0.0,0.9074527,2011-04-01,14,Friday,False,,81.0,54.0,0.0,67.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-01 16:00:00,121952.0,47248.0,0.0,0.72075653,2011-04-01,16,Friday,False,0.71997046,81.0,54.0,0.0,67.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-01 17:00:00,121819.0,47381.0,0.0,0.71997046,2011-04-01,17,Friday,False,,81.0,54.0,0.0,67.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-01 20:00:00,107686.0,61514.0,0.0,0.63644207,2011-04-01,20,Friday,False,,81.0,54.0,0.0,67.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-01 22:00:00,71301.0,97899.0,0.0,0.4214007,2011-04-01,22,Friday,False,,81.0,54.0,0.0,67.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-02 01:00:00,34992.0,134208.0,0.0,0.2068085,2011-04-02,1,Saturday,True,0.22926714,65.0,48.0,0.0,56.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-02 02:00:00,38792.0,130408.0,0.0,0.22926714,2011-04-02,2,Saturday,True,,65.0,48.0,0.0,56.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-02 14:00:00,159317.0,9883.0,0.0,0.94158983,2011-04-02,14,Saturday,True,0.8558983,65.0,48.0,0.0,56.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-02 15:00:00,144818.0,24382.0,0.0,0.8558983,2011-04-02,15,Saturday,True,,65.0,48.0,0.0,56.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-02 18:00:00,138788.0,30412.0,0.0,0.82026005,2011-04-02,18,Saturday,True,,65.0,48.0,0.0,56.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-03 10:00:00,127127.0,42073.0,0.0,0.7513416,2011-04-03,10,Sunday,True,,62.0,48.0,0.0,55.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-03 15:00:00,153777.0,15423.0,0.0,0.9088475,2011-04-03,15,Sunday,True,,62.0,48.0,0.0,55.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-04 02:00:00,46850.0,122350.0,0.0,0.27689126,2011-04-04,2,Monday,False,,75.0,50.0,0.0,62.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-04 05:00:00,46250.0,122950.0,0.0,0.27334514,2011-04-04,5,Monday,False,,75.0,50.0,0.0,62.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-04 10:00:00,109131.0,60069.0,0.0,0.6449823,2011-04-04,10,Monday,False,0.6750591,75.0,50.0,0.0,62.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-04 11:00:00,114220.0,54980.0,0.0,0.6750591,2011-04-04,11,Monday,False,,75.0,50.0,0.0,62.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-04 19:00:00,82064.0,87136.0,0.0,0.48501182,2011-04-04,19,Monday,False,,75.0,50.0,0.0,62.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-04 22:00:00,49534.0,119666.0,0.0,0.29275414,2011-04-04,22,Monday,False,,75.0,50.0,0.0,62.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-05 16:00:00,113175.0,56025.0,0.0,0.66888297,2011-04-05,16,Tuesday,False,,61.0,51.0,0.0,56.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-06 20:00:00,110862.0,58338.0,0.0,0.65521276,2011-04-06,20,Wednesday,False,,58.0,48.0,0.0,53.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-08 04:00:00,33401.0,135799.0,0.0,0.19740544,2011-04-08,4,Friday,False,,56.0,44.0,0.0,50.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-14 09:00:00,78720.0,90480.0,0.0,0.46524823,2011-04-14,9,Thursday,False,0.5857033,59.0,47.0,0.0,53.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-14 10:00:00,99101.0,70099.0,0.0,0.5857033,2011-04-14,10,Thursday,False,,59.0,47.0,0.0,53.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-14 13:00:00,150248.0,18952.0,0.0,0.88799053,2011-04-14,13,Thursday,False,,59.0,47.0,0.0,53.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-14 20:00:00,108336.0,60864.0,0.0,0.6402837,2011-04-14,20,Thursday,False,0.42333925,59.0,47.0,0.0,53.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-14 21:00:00,71629.0,97571.0,0.0,0.42333925,2011-04-14,21,Thursday,False,,59.0,47.0,0.0,53.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-15 15:00:00,152149.0,17051.0,0.0,0.8992258,2011-04-15,15,Friday,False,,63.0,50.0,0.0,56.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-15 18:00:00,159356.0,9844.0,0.0,0.9418203,2011-04-15,18,Friday,False,,63.0,50.0,0.0,56.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-16 10:00:00,137600.0,31600.0,0.0,0.8132388,2011-04-16,10,Saturday,True,,65.0,52.0,0.0,58.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-16 12:00:00,160784.0,8416.0,0.0,0.95026004,2011-04-16,12,Saturday,True,,65.0,52.0,0.0,58.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-16 14:00:00,162414.0,6786.0,0.0,0.95989364,2011-04-16,14,Saturday,True,,65.0,52.0,0.0,58.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-17 02:00:00,36000.0,133200.0,0.0,0.21276596,2011-04-17,2,Sunday,True,,59.0,52.0,0.0,55.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-17 09:00:00,79356.0,89844.0,0.0,0.4690071,2011-04-17,9,Sunday,True,,59.0,52.0,0.0,55.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-17 16:00:00,157138.0,12062.0,0.0,0.9287116,2011-04-17,16,Sunday,True,,59.0,52.0,0.0,55.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-18 17:00:00,55166.0,114034.0,0.0,0.32604018,2011-04-18,17,Monday,False,,62.0,51.0,0.315,56.5,True,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-18 22:00:00,39642.0,129558.0,0.0,0.23429078,2011-04-18,22,Monday,False,,62.0,51.0,0.315,56.5,True,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-19 03:00:00,39600.0,129600.0,0.0,0.23404256,2011-04-19,3,Tuesday,False,,62.0,52.0,0.0,57.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-19 07:00:00,45729.0,123471.0,0.0,0.27026597,2011-04-19,7,Tuesday,False,,62.0,52.0,0.0,57.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-19 15:00:00,141026.0,28174.0,0.0,0.833487,2011-04-19,15,Tuesday,False,,62.0,52.0,0.0,57.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-20 01:00:00,32400.0,136800.0,0.0,0.19148937,2011-04-20,1,Wednesday,False,,63.0,53.0,0.394,58.0,True,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.0,2011-04-20 14:00:00,154844.0,14356.0,0.0,0.9151537,2011-04-20,14,Wednesday,False,,63.0,53.0,0.394,58.0,True,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-22 03:00:00,57600.0,111600.0,0.0,0.34042552,2011-04-22,3,Friday,False,,56.0,48.0,0.0,52.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-22 07:00:00,61704.0,107496.0,0.0,0.36468086,2011-04-22,7,Friday,False,0.44839242,56.0,48.0,0.0,52.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2011-04-22 08:00:00,75868.0,93332.0,0.0,0.44839242,2011-04-22,8,Friday,False,,56.0,48.0,0.0,52.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-01 01:00:00,60023.0,109177.0,0.0,0.35474586,2012-07-01,1,Sunday,True,0.30096927,63.0,56.0,0.0,59.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-01 02:00:00,50924.0,118276.0,0.0,0.30096927,2012-07-01,2,Sunday,True,,63.0,56.0,0.0,59.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-01 04:00:00,50997.0,118203.0,0.0,0.30140072,2012-07-01,4,Sunday,True,0.30177304,63.0,56.0,0.0,59.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-01 05:00:00,51060.0,118140.0,0.0,0.30177304,2012-07-01,5,Sunday,True,,63.0,56.0,0.0,59.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-01 09:00:00,74205.0,94995.0,0.0,0.43856382,2012-07-01,9,Sunday,True,0.78379434,63.0,56.0,0.0,59.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-01 10:00:00,132618.0,36582.0,0.0,0.78379434,2012-07-01,10,Sunday,True,0.9227482,63.0,56.0,0.0,59.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-01 11:00:00,156129.0,13071.0,0.0,0.9227482,2012-07-01,11,Sunday,True,0.9266549,63.0,56.0,0.0,59.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-01 12:00:00,156790.0,12410.0,0.0,0.9266549,2012-07-01,12,Sunday,True,,63.0,56.0,0.0,59.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-01 15:00:00,135185.0,34015.0,0.0,0.7989657,2012-07-01,15,Sunday,True,,63.0,56.0,0.0,59.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-01 17:00:00,143749.0,25451.0,0.0,0.8495804,2012-07-01,17,Sunday,True,,63.0,56.0,0.0,59.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-01 21:00:00,95620.0,73580.0,0.0,0.56513,2012-07-01,21,Sunday,True,,63.0,56.0,0.0,59.5,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,3.5,2012-07-02 12:00:00,152386.0,16814.0,0.0,0.9006265,2012-07-02,12,Monday,False,,63.0,54.0,0.0,58.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-03 00:00:00,69693.0,99507.0,0.0,0.41189715,2012-07-03,0,Tuesday,False,0.4075532,67.0,52.0,0.0,59.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-03 01:00:00,68958.0,100242.0,0.0,0.4075532,2012-07-03,1,Tuesday,False,,67.0,52.0,0.0,59.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,3.5,2012-07-03 13:00:00,145265.0,23935.0,0.0,0.8585402,2012-07-03,13,Tuesday,False,,67.0,52.0,0.0,59.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,0.25,2012-07-03 22:00:00,76692.0,92508.0,0.0,0.45326242,2012-07-03,22,Tuesday,False,,67.0,52.0,0.0,59.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-07-17 04:00:00,41359.0,127841.0,0.0,0.24443853,2012-07-17,4,Tuesday,False,,66.0,55.0,0.118,60.5,True,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.5,2012-07-17 11:00:00,163844.0,5356.0,0.0,0.96834517,2012-07-17,11,Tuesday,False,,66.0,55.0,0.118,60.5,True,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-08-01 02:00:00,53517.0,115683.0,0.0,0.3162943,2012-08-01,2,Wednesday,False,0.31745273,67.0,54.0,0.0,60.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-08-01 03:00:00,53713.0,115487.0,0.0,0.31745273,2012-08-01,3,Wednesday,False,,67.0,54.0,0.0,60.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.5,2012-08-01 10:00:00,136218.0,32982.0,0.0,0.80507094,2012-08-01,10,Wednesday,False,,67.0,54.0,0.0,60.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-08-02 03:00:00,61330.0,107870.0,0.0,0.36247045,2012-08-02,3,Thursday,False,0.36270687,66.0,53.0,0.0,59.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-08-02 04:00:00,61370.0,107830.0,0.0,0.36270687,2012-08-02,4,Thursday,False,,66.0,53.0,0.0,59.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-08-03 07:00:00,86500.0,82700.0,0.0,0.51122934,2012-08-03,7,Friday,False,,63.0,53.0,0.0,58.0,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.5,2012-08-03 10:00:00,138875.0,30325.0,0.0,0.82077426,2012-08-03,10,Friday,False,,63.0,53.0,0.0,58.0,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,3.5,2012-08-03 13:00:00,163608.0,5592.0,0.0,0.96695036,2012-08-03,13,Friday,False,,63.0,53.0,0.0,58.0,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.5,2012-08-30 09:00:00,53285.0,115915.0,0.0,0.31492317,2012-08-30,9,Thursday,False,,62.0,54.0,0.0,58.0,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,3.75,2012-08-30 12:00:00,161358.0,7842.0,0.0,0.9536525,2012-08-30,12,Thursday,False,,62.0,54.0,0.0,58.0,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-08-31 00:00:00,37336.0,131864.0,0.0,0.22066194,2012-08-31,0,Friday,False,0.22105792,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-08-31 01:00:00,37403.0,131797.0,0.0,0.22105792,2012-08-31,1,Friday,False,,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-08-31 03:00:00,37501.0,131699.0,0.0,0.22163711,2012-08-31,3,Friday,False,,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-08-31 05:00:00,33315.0,135885.0,0.0,0.19689716,2012-08-31,5,Friday,False,0.16368203,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-08-31 06:00:00,27695.0,141505.0,0.0,0.16368203,2012-08-31,6,Friday,False,0.20925532,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-08-31 07:00:00,35406.0,133794.0,0.0,0.20925532,2012-08-31,7,Friday,False,0.2962707,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-08-31 08:00:00,50129.0,119071.0,0.0,0.2962707,2012-08-31,8,Friday,False,,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.5,2012-08-31 10:00:00,143087.0,26113.0,0.0,0.84566784,2012-08-31,10,Friday,False,0.9873168,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.5,2012-08-31 11:00:00,167054.0,2146.0,0.0,0.9873168,2012-08-31,11,Friday,False,0.99278367,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,3.75,2012-08-31 12:00:00,167979.0,1221.0,0.0,0.99278367,2012-08-31,12,Friday,False,0.9705969,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,3.75,2012-08-31 13:00:00,164225.0,4975.0,0.0,0.9705969,2012-08-31,13,Friday,False,0.9264184,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,3.75,2012-08-31 14:00:00,156750.0,12450.0,0.0,0.9264184,2012-08-31,14,Friday,False,,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.5,2012-08-31 19:00:00,129178.0,40022.0,0.0,0.7634634,2012-08-31,19,Friday,False,0.7026005,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.5,2012-08-31 20:00:00,118880.0,50320.0,0.0,0.7026005,2012-08-31,20,Friday,False,0.49990544,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,0.25,2012-08-31 21:00:00,84584.0,84616.0,0.0,0.49990544,2012-08-31,21,Friday,False,0.24538416,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,0.25,2012-08-31 22:00:00,41519.0,127681.0,0.0,0.24538416,2012-08-31,22,Friday,False,0.17040189,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,0.25,2012-08-31 23:00:00,28832.0,140368.0,0.0,0.17040189,2012-08-31,23,Friday,False,,60.0,55.0,0.0,57.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.75,2012-09-10 16:00:00,113623.0,55577.0,0.0,0.6715307,2012-09-10,16,Monday,False,,67.0,54.0,0.0,60.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-09-25 01:00:00,45710.0,123490.0,0.0,0.27015367,2012-09-25,1,Tuesday,False,0.27037826,62.0,51.0,0.0,56.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-09-25 02:00:00,45748.0,123452.0,0.0,0.27037826,2012-09-25,2,Tuesday,False,,62.0,51.0,0.0,56.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-09-25 04:00:00,45863.0,123337.0,0.0,0.27105793,2012-09-25,4,Tuesday,False,0.26661938,62.0,51.0,0.0,56.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-09-25 05:00:00,45112.0,124088.0,0.0,0.26661938,2012-09-25,5,Tuesday,False,0.27182034,62.0,51.0,0.0,56.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-09-25 06:00:00,45992.0,123208.0,0.0,0.27182034,2012-09-25,6,Tuesday,False,0.34206855,62.0,51.0,0.0,56.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-09-25 07:00:00,57878.0,111322.0,0.0,0.34206855,2012-09-25,7,Tuesday,False,,62.0,51.0,0.0,56.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.5,2012-09-25 10:00:00,133112.0,36088.0,0.0,0.78671396,2012-09-25,10,Tuesday,False,0.9153842,62.0,51.0,0.0,56.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.5,2012-09-25 11:00:00,154883.0,14317.0,0.0,0.9153842,2012-09-25,11,Tuesday,False,,62.0,51.0,0.0,56.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.75,2012-10-02 15:00:00,130771.0,38429.0,0.0,0.7728782,2012-10-02,15,Tuesday,False,,94.0,64.0,0.0,79.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-10-05 02:00:00,45485.0,123715.0,0.0,0.2688239,2012-10-05,2,Friday,False,0.2691962,67.0,57.0,0.0,62.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-10-05 03:00:00,45548.0,123652.0,0.0,0.2691962,2012-10-05,3,Friday,False,0.26968676,67.0,57.0,0.0,62.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-10-05 04:00:00,45631.0,123569.0,0.0,0.26968676,2012-10-05,4,Friday,False,,67.0,57.0,0.0,62.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-10-05 06:00:00,37692.0,131508.0,0.0,0.22276595,2012-10-05,6,Friday,False,,67.0,57.0,0.0,62.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-10-05 08:00:00,55830.0,113370.0,0.0,0.32996455,2012-10-05,8,Friday,False,0.5912648,67.0,57.0,0.0,62.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.5,2012-10-05 09:00:00,100042.0,69158.0,0.0,0.5912648,2012-10-05,9,Friday,False,0.8689066,67.0,57.0,0.0,62.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.5,2012-10-05 10:00:00,147019.0,22181.0,0.0,0.8689066,2012-10-05,10,Friday,False,,67.0,57.0,0.0,62.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,2.75,2012-10-05 17:00:00,152629.0,16571.0,0.0,0.90206265,2012-10-05,17,Friday,False,,67.0,57.0,0.0,62.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,0.25,2012-10-05 21:00:00,112802.0,56398.0,0.0,0.6666785,2012-10-05,21,Friday,False,,67.0,57.0,0.0,62.0,False,1,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-10-06 00:00:00,50582.0,118618.0,0.0,0.298948,2012-10-06,0,Saturday,True,0.31654847,68.0,55.0,0.0,61.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-10-06 01:00:00,53560.0,115640.0,0.0,0.31654847,2012-10-06,1,Saturday,True,,68.0,55.0,0.0,61.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-10-06 03:00:00,53680.0,115520.0,0.0,0.31725767,2012-10-06,3,Saturday,True,0.31770095,68.0,55.0,0.0,61.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-10-06 04:00:00,53755.0,115445.0,0.0,0.31770095,2012-10-06,4,Saturday,True,,68.0,55.0,0.0,61.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-10-06 08:00:00,50541.0,118659.0,0.0,0.29870567,2012-10-06,8,Saturday,True,,68.0,55.0,0.0,61.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,3.75,2012-10-06 12:00:00,162242.0,6958.0,0.0,0.9588771,2012-10-06,12,Saturday,True,,68.0,55.0,0.0,61.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,3.75,2012-10-06 14:00:00,164706.0,4494.0,0.0,0.9734397,2012-10-06,14,Saturday,True,0.9496572,68.0,55.0,0.0,61.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,3.25,2012-10-06 15:00:00,160682.0,8518.0,0.0,0.9496572,2012-10-06,15,Saturday,True,0.92385346,68.0,55.0,0.0,61.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,3.25,2012-10-06 16:00:00,156316.0,12884.0,0.0,0.92385346,2012-10-06,16,Saturday,True,0.94062054,68.0,55.0,0.0,61.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,3.25,2012-10-06 17:00:00,159153.0,10047.0,0.0,0.94062054,2012-10-06,17,Saturday,True,,68.0,55.0,0.0,61.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,0.5,2012-10-06 23:00:00,63102.0,106098.0,0.0,0.37294325,2012-10-06,23,Saturday,True,,68.0,55.0,0.0,61.5,False,2,True
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-10-20 00:00:00,50377.0,118823.0,0.0,0.2977364,2012-10-20,0,Saturday,True,,65.0,54.0,0.0,59.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-10-20 05:00:00,43958.0,125242.0,0.0,0.25979906,2012-10-20,5,Saturday,True,,65.0,54.0,0.0,59.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,3.75,2012-10-20 12:00:00,162345.0,6855.0,0.0,0.9594858,2012-10-20,12,Saturday,True,,65.0,54.0,0.0,59.5,False,0,False
902,CALIFORNIA ST,California and Steiner Lot,Pilot,Fillmore,,2012-10-21 01:00:00,57731.0,111469.0,0.0,0.34119976,2012-10-21,1,Sunday,True,,60.0,51.0,0.315,55.5,True,1,True
